Date,Open,High,Low,Close,Adj Close,Volume
23-12-2022,"16,829.64","16,905.22","16,794.46","16,796.95","16,796.95","15,32,92,65,213"
22-12-2022,"16,818.38","16,866.67","16,592.41","16,830.34","16,830.34","16,44,15,73,050"
21-12-2022,"16,904.53","16,916.80","16,755.91","16,817.54","16,817.54","14,88,29,45,045"
20-12-2022,"16,441.79","17,012.98","16,427.87","16,906.30","16,906.30","22,72,20,96,615"
19-12-2022,"16,759.04","16,807.53","16,398.14","16,439.68","16,439.68","17,22,10,74,814"
18-12-2022,"16,795.61","16,815.39","16,697.82","16,757.98","16,757.98","10,92,43,54,698"
17-12-2022,"16,646.98","16,800.59","16,614.03","16,795.09","16,795.09","14,46,35,81,825"
16-12-2022,"17,364.55","17,505.53","16,584.70","16,647.48","16,647.48","24,03,16,08,960"
15-12-2022,"17,813.64","17,846.74","17,322.59","17,364.87","17,364.87","20,96,44,48,341"
14-12-2022,"17,782.07","18,318.53","17,739.51","17,815.65","17,815.65","25,53,44,81,470"
13-12-2022,"17,206.44","17,930.09","17,111.76","17,781.32","17,781.32","26,63,47,41,631"
12-12-2022,"17,102.50","17,212.56","16,899.39","17,206.44","17,206.44","19,61,75,81,341"
11-12-2022,"17,129.71","17,245.63","17,091.82","17,104.19","17,104.19","14,12,24,86,832"
10-12-2022,"17,134.22","17,216.83","17,120.68","17,128.72","17,128.72","12,70,67,81,969"
09-12-2022,"17,232.15","17,280.55","17,100.84","17,133.15","17,133.15","20,32,84,26,366"
08-12-2022,"16,847.35","17,267.92","16,788.78","17,233.47","17,233.47","20,49,66,03,770"
07-12-2022,"17,089.51","17,109.38","16,750.56","16,848.13","16,848.13","19,67,54,04,389"
06-12-2022,"16,975.24","17,091.86","16,939.92","17,089.50","17,089.50","19,88,99,22,369"
05-12-2022,"17,128.89","17,378.15","16,922.43","16,974.83","16,974.83","22,20,90,86,834"
04-12-2022,"16,908.17","17,157.77","16,903.44","17,130.49","17,130.49","16,82,45,20,830"
03-12-2022,"17,090.10","17,116.04","16,888.14","16,908.24","16,908.24","16,21,77,76,704"
02-12-2022,"16,968.68","17,088.66","16,877.88","17,088.66","17,088.66","19,53,97,05,127"
01-12-2022,"17,168.00","17,197.50","16,888.39","16,967.13","16,967.13","22,89,53,92,882"
30-11-2022,"16,445.48","17,190.94","16,445.48","17,168.57","17,168.57","29,52,35,76,583"
29-11-2022,"16,217.64","16,522.26","16,139.40","16,444.98","16,444.98","23,58,16,85,468"
28-11-2022,"16,440.22","16,482.93","16,054.53","16,217.32","16,217.32","27,74,30,25,156"
27-11-2022,"16,463.88","16,594.41","16,437.03","16,444.63","16,444.63","20,44,38,98,509"
26-11-2022,"16,521.58","16,666.86","16,416.23","16,464.28","16,464.28","18,00,00,08,764"
25-11-2022,"16,602.27","16,603.32","16,388.40","16,521.84","16,521.84","18,67,82,55,976"
24-11-2022,"16,611.64","16,771.47","16,501.77","16,604.46","16,604.46","26,12,90,37,414"
23-11-2022,"16,195.59","16,638.19","16,170.50","16,610.71","16,610.71","32,95,88,75,628"
22-11-2022,"15,782.30","16,253.05","15,656.61","16,189.77","16,189.77","30,72,68,28,760"
21-11-2022,"16,291.22","16,291.22","15,599.05","15,787.28","15,787.28","37,42,94,85,518"
20-11-2022,"16,712.92","16,746.78","16,248.69","16,291.83","16,291.83","21,31,33,78,652"
19-11-2022,"16,696.22","16,797.88","16,570.41","16,711.55","16,711.55","16,10,62,23,492"
18-11-2022,"16,687.91","16,947.06","16,564.61","16,697.78","16,697.78","26,86,22,18,609"
17-11-2022,"16,670.43","16,726.44","16,460.68","16,687.52","16,687.52","27,86,89,14,022"
16-11-2022,"16,884.34","16,960.29","16,430.11","16,669.44","16,669.44","33,92,55,12,989"
15-11-2022,"16,617.48","17,051.96","16,542.55","16,884.61","16,884.61","36,59,94,36,183"
14-11-2022,"16,352.03","17,109.32","15,872.94","16,618.20","16,618.20","49,63,02,43,054"
13-11-2022,"16,799.72","16,920.77","16,320.63","16,353.37","16,353.37","27,20,91,83,682"
12-11-2022,"17,036.88","17,066.68","16,651.78","16,799.19","16,799.19","29,71,76,99,419"
11-11-2022,"17,583.25","17,650.94","16,543.48","17,034.29","17,034.29","55,87,16,16,488"
10-11-2022,"15,883.16","18,054.31","15,834.02","17,586.77","17,586.77","83,20,22,83,721"
09-11-2022,"18,543.76","18,590.46","15,682.69","15,880.78","15,880.78","1,02,90,51,51,606"
08-11-2022,"20,600.67","20,664.61","17,603.54","18,541.27","18,541.27","1,18,99,24,65,607"
07-11-2022,"20,924.62","21,053.25","20,489.97","20,602.82","20,602.82","53,51,08,52,236"
06-11-2022,"21,285.06","21,345.38","20,920.19","20,926.49","20,926.49","35,08,26,93,210"
05-11-2022,"21,144.83","21,446.89","21,097.63","21,282.69","21,282.69","37,84,60,47,609"
04-11-2022,"20,208.77","21,209.56","20,188.02","21,147.23","21,147.23","64,07,27,27,950"
03-11-2022,"20,162.69","20,382.10","20,086.24","20,209.99","20,209.99","43,22,87,50,179"
02-11-2022,"20,482.96","20,742.81","20,087.13","20,159.50","20,159.50","55,55,21,69,483"
01-11-2022,"20,494.90","20,647.29","20,359.85","20,485.27","20,485.27","39,81,93,03,159"
31-10-2022,"20,633.70","20,795.32","20,287.46","20,495.77","20,495.77","45,66,84,66,815"
30-10-2022,"20,817.98","20,917.01","20,547.46","20,635.60","20,635.60","31,48,63,45,556"
29-10-2022,"20,595.10","20,988.39","20,566.48","20,818.48","20,818.48","40,36,98,40,645"
28-10-2022,"20,287.96","20,724.98","20,086.07","20,595.35","20,595.35","43,99,47,15,910"
27-10-2022,"20,772.80","20,854.04","20,255.37","20,285.84","20,285.84","49,62,51,10,402"
26-10-2022,"20,092.24","20,938.13","20,076.12","20,770.44","20,770.44","58,89,59,50,537"
25-10-2022,"19,344.96","20,348.41","19,261.45","20,095.86","20,095.86","47,76,15,24,910"
24-10-2022,"19,567.77","19,589.13","19,206.32","19,345.57","19,345.57","30,20,22,35,805"
23-10-2022,"19,207.73","19,646.65","19,124.20","19,567.01","19,567.01","22,12,87,94,335"
22-10-2022,"19,172.38","19,248.07","19,132.24","19,208.19","19,208.19","16,10,44,40,957"
21-10-2022,"19,053.20","19,237.38","18,770.97","19,172.47","19,172.47","32,45,92,87,866"
20-10-2022,"19,138.09","19,315.20","18,971.46","19,053.74","19,053.74","24,49,39,74,420"
19-10-2022,"19,335.03","19,348.42","19,127.69","19,139.54","19,139.54","22,42,53,87,184"
18-10-2022,"19,550.47","19,666.99","19,144.77","19,334.42","19,334.42","30,58,00,12,344"
17-10-2022,"19,268.56","19,635.80","19,173.33","19,550.76","19,550.76","27,47,25,52,998"
16-10-2022,"19,068.91","19,389.60","19,068.91","19,268.09","19,268.09","17,98,89,16,650"
15-10-2022,"19,185.44","19,212.54","19,019.25","19,067.63","19,067.63","16,19,22,35,532"
14-10-2022,"19,382.53","19,889.15","19,115.41","19,185.66","19,185.66","38,45,23,56,727"
13-10-2022,"19,156.97","19,453.33","18,319.82","19,382.90","19,382.90","44,21,98,40,004"
12-10-2022,"19,052.65","19,203.20","19,029.76","19,157.45","19,157.45","24,95,01,73,846"
11-10-2022,"19,139.00","19,241.96","18,925.60","19,051.42","19,051.42","28,71,15,32,910"
10-10-2022,"19,446.42","19,515.47","19,102.98","19,141.48","19,141.48","27,42,50,22,774"
09-10-2022,"19,417.48","19,542.54","19,349.26","19,446.43","19,446.43","16,83,72,62,532"
08-10-2022,"19,546.33","19,601.70","19,299.41","19,416.57","19,416.57","16,43,74,23,167"
07-10-2022,"19,957.56","20,041.09","19,395.79","19,546.85","19,546.85","29,22,73,15,390"
06-10-2022,"20,161.04","20,408.39","19,900.09","19,955.44","19,955.44","34,71,14,12,966"
05-10-2022,"20,335.90","20,343.75","19,801.80","20,160.72","20,160.72","33,22,37,90,572"
04-10-2022,"19,623.58","20,380.34","19,523.84","20,336.84","20,336.84","35,88,72,78,685"
03-10-2022,"19,044.07","19,653.54","19,025.23","19,623.58","19,623.58","30,48,47,29,489"
02-10-2022,"19,311.85","19,370.31","18,970.62","19,044.11","19,044.11","20,76,59,55,327"
01-10-2022,"19,431.11","19,471.15","19,231.08","19,312.10","19,312.10","18,71,95,37,670"
30-09-2022,"19,573.43","20,109.85","19,265.66","19,431.79","19,431.79","43,97,52,48,085"
29-09-2022,"19,427.78","19,589.27","18,924.35","19,573.05","19,573.05","41,03,78,43,771"
28-09-2022,"19,104.62","19,688.34","18,553.30","19,426.72","19,426.72","53,07,12,98,734"
27-09-2022,"19,221.84","20,338.46","18,915.67","19,110.55","19,110.55","58,57,14,39,619"
26-09-2022,"18,803.90","19,274.87","18,721.29","19,222.67","19,222.67","44,14,87,98,321"
25-09-2022,"18,936.31","19,134.73","18,696.47","18,802.10","18,802.10","23,35,99,66,112"
24-09-2022,"19,296.99","19,310.20","18,861.97","18,937.01","18,937.01","26,14,96,43,168"
23-09-2022,"19,412.40","19,464.67","18,617.55","19,297.64","19,297.64","38,89,60,78,052"
22-09-2022,"18,534.65","19,456.91","18,415.59","19,413.55","19,413.55","41,13,57,67,926"
21-09-2022,"18,891.28","19,674.63","18,290.31","18,547.40","18,547.40","46,36,37,93,975"
20-09-2022,"19,545.59","19,602.46","18,813.46","18,890.79","18,890.79","36,79,13,46,508"
19-09-2022,"19,418.57","19,639.48","18,390.32","19,544.13","19,544.13","40,17,70,02,624"
18-09-2022,"20,127.23","20,127.23","19,387.49","19,419.51","19,419.51","31,25,47,79,144"
17-09-2022,"19,777.03","20,162.53","19,777.03","20,127.58","20,127.58","24,95,74,48,100"
16-09-2022,"19,704.01","19,870.63","19,400.08","19,772.58","19,772.58","30,12,33,62,273"
15-09-2022,"20,242.29","20,318.17","19,636.73","19,701.21","19,701.21","36,38,90,11,503"
14-09-2022,"20,184.55","20,467.20","19,793.40","20,241.09","20,241.09","37,87,23,80,889"
13-09-2022,"22,371.48","22,673.82","20,062.67","20,296.71","20,296.71","51,09,11,16,622"
12-09-2022,"21,770.15","22,439.18","21,603.90","22,370.45","22,370.45","50,21,20,88,965"
11-09-2022,"21,678.54","21,770.55","21,406.95","21,769.26","21,769.26","34,49,39,51,963"
10-09-2022,"21,376.91","21,760.28","21,168.72","21,680.54","21,680.54","36,91,37,38,894"
09-09-2022,"19,328.14","21,439.41","19,310.96","21,381.15","21,381.15","48,46,95,28,171"
08-09-2022,"19,289.94","19,417.35","19,076.71","19,329.83","19,329.83","32,19,44,77,850"
07-09-2022,"18,837.68","19,427.17","18,644.47","19,290.32","19,290.32","35,23,97,57,134"
06-09-2022,"19,817.72","20,155.27","18,800.17","18,837.67","18,837.67","43,40,39,78,910"
05-09-2022,"19,988.79","20,031.16","19,673.05","19,812.37","19,812.37","28,81,34,60,025"
04-09-2022,"19,832.47","19,999.69","19,636.82","19,986.71","19,986.71","25,24,58,61,652"
03-09-2022,"19,969.72","20,037.01","19,698.36","19,832.09","19,832.09","23,61,30,51,457"
02-09-2022,"20,126.07","20,401.57","19,814.77","19,969.77","19,969.77","29,12,39,98,928"
01-09-2022,"20,050.50","20,198.39","19,653.97","20,127.14","20,127.14","30,18,20,31,010"
31-08-2022,"19,799.58","20,420.99","19,799.58","20,049.76","20,049.76","33,22,52,32,872"
30-08-2022,"20,298.61","20,542.64","19,617.64","19,796.81","19,796.81","34,48,33,60,283"
29-08-2022,"19,615.15","20,357.46","19,600.79","20,297.99","20,297.99","32,63,78,54,078"
28-08-2022,"20,041.04","20,139.05","19,616.81","19,616.81","19,616.81","24,36,68,10,591"
27-08-2022,"20,262.48","20,340.78","19,890.52","20,041.74","20,041.74","30,11,67,29,776"
26-08-2022,"21,596.09","21,804.91","20,199.48","20,260.02","20,260.02","42,32,67,89,564"
25-08-2022,"21,395.46","21,789.64","21,362.44","21,600.90","21,600.90","31,02,86,79,593"
24-08-2022,"21,526.46","21,783.08","21,195.01","21,395.02","21,395.02","31,96,22,53,368"
23-08-2022,"21,401.04","21,646.20","20,955.14","21,528.09","21,528.09","31,87,82,80,659"
22-08-2022,"21,531.46","21,531.46","20,939.18","21,398.91","21,398.91","31,66,64,98,758"
21-08-2022,"21,160.39","21,668.85","21,103.20","21,534.12","21,534.12","23,10,23,07,723"
20-08-2022,"20,872.84","21,350.81","20,856.73","21,166.06","21,166.06","27,59,56,71,000"
19-08-2022,"23,213.31","23,213.31","20,868.85","20,877.55","20,877.55","40,50,96,10,260"
18-08-2022,"23,341.04","23,563.83","23,177.60","23,212.74","23,212.74","23,74,76,13,147"
17-08-2022,"23,881.32","24,407.06","23,243.35","23,336.00","23,336.00","30,93,16,23,076"
16-08-2022,"24,126.14","24,228.42","23,733.50","23,883.29","23,883.29","27,75,36,85,646"
15-08-2022,"24,318.32","25,135.59","23,839.78","24,136.97","24,136.97","35,12,35,01,685"
14-08-2022,"24,429.06","24,974.91","24,206.26","24,319.33","24,319.33","22,99,41,33,555"
13-08-2022,"24,402.19","24,860.05","24,346.12","24,424.07","24,424.07","22,98,73,46,289"
12-08-2022,"23,957.20","24,412.57","23,657.27","24,402.82","24,402.82","27,26,58,04,688"
11-08-2022,"23,948.35","24,822.63","23,901.00","23,957.53","23,957.53","37,12,70,36,580"
10-08-2022,"23,162.90","24,127.41","22,771.52","23,947.64","23,947.64","32,83,74,31,722"
09-08-2022,"23,811.48","23,898.62","22,982.00","23,164.32","23,164.32","23,55,57,19,219"
08-08-2022,"23,179.53","24,203.69","23,176.55","23,809.49","23,809.49","28,57,55,44,847"
07-08-2022,"22,963.51","23,359.01","22,894.56","23,175.89","23,175.89","15,88,68,17,043"
06-08-2022,"23,291.42","23,326.56","22,961.28","22,961.28","22,961.28","15,97,82,59,885"
05-08-2022,"22,626.83","23,422.83","22,612.18","23,289.31","23,289.31","28,88,12,49,043"
04-08-2022,"22,848.21","23,198.01","22,485.70","22,630.96","22,630.96","25,12,02,29,769"
03-08-2022,"22,981.30","23,578.65","22,747.84","22,846.51","22,846.51","26,28,81,69,966"
02-08-2022,"23,308.43","23,415.04","22,710.08","22,978.12","22,978.12","28,38,92,50,717"
01-08-2022,"23,336.72","23,464.79","22,890.80","23,314.20","23,314.20","25,84,91,59,141"
31-07-2022,"23,652.07","24,121.64","23,275.70","23,336.90","23,336.90","23,55,35,91,896"
30-07-2022,"23,796.82","24,572.58","23,580.51","23,656.21","23,656.21","28,14,82,18,301"
29-07-2022,"23,845.21","24,294.79","23,481.17","23,804.63","23,804.63","35,88,72,49,746"
28-07-2022,"22,933.64","24,110.47","22,722.27","23,843.89","23,843.89","40,21,23,86,158"
27-07-2022,"21,244.17","22,986.53","21,070.81","22,930.55","22,930.55","31,75,89,55,233"
26-07-2022,"21,361.12","21,361.12","20,776.82","21,239.75","21,239.75","28,62,46,73,855"
25-07-2022,"22,607.16","22,649.12","21,361.64","21,361.70","21,361.70","35,57,45,61,406"
24-07-2022,"22,465.51","22,974.00","22,306.84","22,609.16","22,609.16","23,56,54,95,303"
23-07-2022,"22,706.98","22,977.21","22,002.91","22,465.48","22,465.48","24,02,17,99,169"
22-07-2022,"23,163.75","23,671.93","22,603.42","22,714.98","22,714.98","31,42,15,55,646"
21-07-2022,"23,233.20","23,388.32","22,431.15","23,164.63","23,164.63","33,63,10,12,204"
20-07-2022,"23,393.19","24,196.82","23,009.95","23,231.73","23,231.73","42,93,25,49,127"
19-07-2022,"22,467.85","23,666.96","21,683.41","23,389.43","23,389.43","48,76,52,02,697"
18-07-2022,"20,781.91","22,633.03","20,781.91","22,485.69","22,485.69","39,97,44,75,562"
17-07-2022,"21,195.04","21,600.64","20,778.18","20,779.34","20,779.34","22,92,78,02,083"
16-07-2022,"20,834.10","21,514.40","20,518.90","21,190.32","21,190.32","24,30,29,54,056"
15-07-2022,"20,573.16","21,138.24","20,397.00","20,836.33","20,836.33","25,90,55,75,359"
14-07-2022,"20,211.47","20,789.89","19,689.26","20,569.92","20,569.92","31,15,87,43,333"
13-07-2022,"19,325.97","20,223.05","18,999.95","20,212.07","20,212.07","33,04,24,30,345"
12-07-2022,"19,970.47","20,043.45","19,308.53","19,323.91","19,323.91","25,81,02,20,018"
11-07-2022,"20,856.35","20,856.35","19,924.54","19,970.56","19,970.56","24,15,02,49,025"
10-07-2022,"21,591.08","21,591.08","20,727.12","20,860.45","20,860.45","28,68,88,07,249"
09-07-2022,"21,716.83","21,877.14","21,445.96","21,592.21","21,592.21","29,64,11,27,858"
08-07-2022,"21,637.15","22,314.94","21,257.45","21,731.12","21,731.12","49,89,98,34,488"
07-07-2022,"20,547.81","21,771.82","20,296.10","21,637.59","21,637.59","25,81,49,72,520"
06-07-2022,"20,194.62","20,595.53","19,823.51","20,548.25","20,548.25","24,59,89,43,708"
05-07-2022,"20,225.35","20,635.47","19,341.23","20,190.12","20,190.12","26,71,55,46,990"
04-07-2022,"19,297.31","20,258.75","19,063.07","20,231.26","20,231.26","21,59,46,38,208"
03-07-2022,"19,242.10","19,558.27","18,966.95","19,297.08","19,297.08","16,39,08,21,947"
02-07-2022,"19,274.84","19,371.75","19,027.08","19,242.26","19,242.26","18,10,04,18,740"
01-07-2022,"19,820.47","20,632.67","19,073.71","19,269.37","19,269.37","30,76,75,51,159"
30-06-2022,"20,108.31","20,141.16","18,729.66","19,784.73","19,784.73","26,26,72,39,923"
29-06-2022,"20,281.17","20,364.16","19,937.79","20,104.02","20,104.02","23,55,27,40,328"
28-06-2022,"20,731.54","21,164.42","20,228.81","20,280.63","20,280.63","21,38,15,35,161"
27-06-2022,"21,028.24","21,478.09","20,620.20","20,735.48","20,735.48","20,96,56,95,707"
26-06-2022,"21,496.49","21,783.72","21,016.27","21,027.29","21,027.29","18,02,71,70,497"
25-06-2022,"21,233.61","21,520.91","20,964.59","21,502.34","21,502.34","18,37,25,38,715"
24-06-2022,"21,084.65","21,472.92","20,777.51","21,231.66","21,231.66","24,95,77,84,918"
23-06-2022,"19,986.61","21,135.76","19,950.12","21,085.88","21,085.88","26,18,80,97,173"
22-06-2022,"20,719.41","20,835.75","19,848.08","19,987.03","19,987.03","28,57,47,93,478"
21-06-2022,"20,594.29","21,620.63","20,415.06","20,710.60","20,710.60","28,97,02,12,744"
20-06-2022,"20,553.37","20,913.32","19,689.17","20,599.54","20,599.54","30,81,84,58,597"
19-06-2022,"19,010.90","20,683.82","18,067.15","20,553.27","20,553.27","35,32,99,42,625"
18-06-2022,"20,473.43","20,736.04","17,708.62","19,017.64","19,017.64","42,00,94,36,760"
17-06-2022,"20,385.72","21,243.31","20,326.52","20,471.48","20,471.48","27,13,24,21,514"
16-06-2022,"22,576.30","22,868.92","20,265.23","20,381.65","20,381.65","31,18,39,75,654"
15-06-2022,"22,196.73","22,642.67","20,178.38","22,572.84","22,572.84","54,91,20,07,015"
14-06-2022,"22,487.99","23,018.95","20,950.82","22,206.79","22,206.79","50,91,35,75,242"
13-06-2022,"26,737.58","26,795.59","22,141.26","22,487.39","22,487.39","68,20,45,56,440"
12-06-2022,"28,373.51","28,502.69","26,762.65","26,762.65","26,762.65","34,16,32,20,274"
11-06-2022,"29,084.67","29,401.92","28,236.21","28,360.81","28,360.81","27,24,65,74,439"
10-06-2022,"30,110.33","30,245.81","28,978.15","29,083.80","29,083.80","29,86,74,76,527"
09-06-2022,"30,215.28","30,609.31","30,020.27","30,112.00","30,112.00","21,69,20,04,719"
08-06-2022,"31,151.48","31,253.69","29,944.40","30,214.36","30,214.36","30,24,20,59,107"
07-06-2022,"31,371.74","31,489.68","29,311.68","31,155.48","31,155.48","40,77,09,74,039"
06-06-2022,"29,910.28","31,693.29","29,894.19","31,370.67","31,370.67","31,94,73,36,829"
05-06-2022,"29,835.12","30,117.74","29,574.45","29,906.66","29,906.66","17,26,40,85,441"
04-06-2022,"29,706.14","29,930.56","29,500.01","29,832.91","29,832.91","16,58,83,70,958"
03-06-2022,"30,467.81","30,633.04","29,375.69","29,704.39","29,704.39","26,17,55,47,452"
02-06-2022,"29,794.89","30,604.73","29,652.71","30,467.49","30,467.49","29,08,35,62,061"
01-06-2022,"31,792.55","31,957.29","29,501.59","29,799.08","29,799.08","41,13,58,17,341"
31-05-2022,"31,723.87","32,249.86","31,286.15","31,792.31","31,792.31","33,53,82,10,634"
30-05-2022,"29,443.37","31,949.63","29,303.57","31,726.39","31,726.39","39,27,79,93,274"
29-05-2022,"29,019.87","29,498.01","28,841.11","29,445.96","29,445.96","18,09,38,86,409"
28-05-2022,"28,622.63","28,814.90","28,554.57","28,814.90","28,814.90","35,51,95,77,634"
27-05-2022,"29,251.14","29,346.94","28,326.61","28,627.57","28,627.57","36,58,20,05,748"
26-05-2022,"29,564.78","29,834.16","28,261.91","29,267.22","29,267.22","36,77,43,25,352"
25-05-2022,"29,653.13","30,157.79","29,384.95","29,562.36","29,562.36","27,52,50,63,551"
24-05-2022,"29,101.13","29,774.36","28,786.59","29,655.59","29,655.59","26,61,65,06,245"
23-05-2022,"30,309.40","30,590.59","28,975.56","29,098.91","29,098.91","31,48,34,54,557"
22-05-2022,"29,432.47","30,425.86","29,275.18","30,323.72","30,323.72","21,63,15,32,270"
21-05-2022,"29,199.86","29,588.87","29,027.39","29,432.23","29,432.23","17,27,48,40,442"
20-05-2022,"30,311.12","30,664.98","28,793.61","29,200.74","29,200.74","30,74,93,82,605"
19-05-2022,"28,720.36","30,430.75","28,708.96","30,314.33","30,314.33","33,77,34,47,707"
18-05-2022,"30,424.48","30,618.72","28,720.27","28,720.27","28,720.27","31,28,52,68,319"
17-05-2022,"29,862.41","30,694.49","29,570.30","30,425.86","30,425.86","29,10,14,73,475"
